Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
455,1772,1772,500,-117.19,34.07,2.189,72500,INLAND
525,1365,1365,614,-119.67,36.74,2.7813,120300,INLAND
100,228,228,118,-122.3,37.87,2.1705,150000,NEAR BAY
217,470,470,208,-117.15,33.14,2.3062,158900,<1H OCEAN
122,406,406,128,-119.82,36.74,1.8967,43800,INLAND
277,888,888,307,-118.96,35.87,3.7794,96200,INLAND
166,484,484,162,-117.98,34.03,2.625,191100,<1H OCEAN
307,1097,1097,297,-118.22,33.97,2.6384,162900,<1H OCEAN
215,719,719,216,-116.99,32.72,3.8295,149600,<1H OCEAN
213,514,514,203,-118.28,34.11,4.2019,352100,<1H OCEAN
393,922,922,403,-122.14,37.73,4.6042,251900,NEAR BAY
410,1002,1002,456,-118.42,34.0,3.9798,458600,<1H OCEAN
215,669,669,224,-121.99,36.98,4.3409,256300,NEAR OCEAN
1391,4389,4389,1344,-121.86,37.7,6.6827,313700,INLAND
542,1760,1760,548,-119.58,36.77,4.0227,126500,INLAND
816,1547,1547,875,-117.17,32.77,4.5481,164800,NEAR OCEAN
1555,5690,5690,1767,-117.47,34.12,4.1797,141000,INLAND
319,909,909,425,-120.02,37.57,2.7188,113100,INLAND
960,2184,2184,1012,-118.39,34.12,8.2816,500001,<1H OCEAN
411,1386,1386,416,-118.03,33.93,5.2736,179500,<1H OCEAN
439,671,671,454,-118.33,34.08,3.5083,500001,<1H OCEAN
346,855,855,359,-124.13,40.79,3.5833,92800,NEAR OCEAN
96,235,235,216,-119.94,38.92,4.6,136800,INLAND
870,3072,3072,907,-118.11,34.07,2.3393,202300,<1H OCEAN
288,819,819,277,-118.31,33.97,3.725,142600,<1H OCEAN
516,1292,1292,518,-118.42,34.13,12.7823,500001,<1H OCEAN
430,857,857,450,-122.06,37.64,3.5541,350000,NEAR BAY
291,761,761,285,-122.29,37.54,5.0081,298100,NEAR OCEAN
1034,2909,2909,1098,-118.14,34.08,2.7036,170000,<1H OCEAN
384,1038,1038,427,-118.19,33.81,4.4559,198500,NEAR OCEAN
221,508,508,211,-118.13,33.79,5.3441,480600,NEAR OCEAN
228,1046,1046,232,-118.26,34.02,2.2356,119500,<1H OCEAN
860,1815,1815,891,-118.54,34.17,2.8528,425000,<1H OCEAN
459,1092,1092,502,-122.49,37.76,3.5302,329600,NEAR BAY
162,469,469,185,-122.0,38.37,3.625,125000,INLAND
375,1074,1074,401,-118.48,34.03,3.5076,381800,<1H OCEAN
1845,3397,3397,1978,-118.4,34.03,3.4058,275000,<1H OCEAN
370,952,952,389,-122.11,37.67,3.8,187500,NEAR BAY
500,1503,1503,537,-117.43,34.07,2.3768,95300,INLAND
157,425,425,238,-123.85,41.32,1.0486,36700,<1H OCEAN
400,1067,1067,394,-118.29,33.9,1.7714,159400,<1H OCEAN
353,1096,1096,356,-122.41,37.66,4.475,246700,NEAR OCEAN
919,2994,2994,1096,-118.19,33.79,1.8109,137500,NEAR OCEAN
427,723,723,557,-122.91,39.03,1.3532,95800,INLAND
697,1567,1567,753,-118.4,34.11,15.0001,500001,<1H OCEAN
275,977,977,287,-118.45,34.31,4.4773,173100,<1H OCEAN
501,1185,1185,494,-122.1,37.65,4.5417,194400,NEAR BAY
705,2165,2165,710,-117.14,32.91,3.7837,160300,<1H OCEAN
709,1447,1447,733,-122.04,38.0,3.2484,91100,NEAR BAY
348,772,772,356,-122.45,37.75,4.95,322600,NEAR BAY
893,2315,2315,968,-122.32,37.99,4.2852,173500,NEAR BAY
422,1501,1501,411,-121.43,38.64,2.0417,65900,INLAND
93,302,302,93,-119.89,36.73,2.6146,81300,INLAND
378,1248,1248,384,-122.02,37.31,5.9714,332500,<1H OCEAN
588,2377,2377,614,-122.32,37.57,3.2891,237900,NEAR OCEAN
319,583,583,330,-117.89,34.09,2.3971,188900,<1H OCEAN
1001,3281,3281,1030,-118.02,33.79,6.1142,240400,<1H OCEAN
545,1598,1598,550,-118.33,33.99,2.8274,122500,<1H OCEAN
734,3456,3456,903,-118.34,33.94,2.182,147500,<1H OCEAN
383,1325,1325,373,-118.75,34.26,5.4604,193400,<1H OCEAN
593,1758,1758,649,-117.96,33.83,3.3831,197400,<1H OCEAN
301,955,955,335,-122.04,36.97,3.8259,253100,NEAR OCEAN
386,960,960,448,-119.79,36.79,1.5122,47500,INLAND
309,1511,1511,331,-118.03,34.05,3.5129,142300,<1H OCEAN
136,306,306,134,-121.97,37.36,4.575,247600,<1H OCEAN
270,721,721,283,-118.45,37.25,3.0817,118800,INLAND
631,2082,2082,592,-117.02,32.71,3.5388,118500,NEAR OCEAN
308,1119,1119,334,-120.12,36.01,2.2167,48500,INLAND
505,1488,1488,522,-118.74,34.27,4.18,215000,<1H OCEAN
290,665,665,328,-118.02,33.83,3.2933,260000,<1H OCEAN
160,467,467,154,-117.1,32.83,6.2047,248100,<1H OCEAN
251,1439,1439,310,-118.23,33.98,2.39,183300,<1H OCEAN
291,759,759,274,-118.31,34.27,6.0808,215600,<1H OCEAN
343,936,936,378,-121.45,41.04,2.67,77500,INLAND
485,1265,1265,491,-121.35,38.56,4.5066,140200,INLAND
396,972,972,427,-118.12,33.86,4.8516,213600,<1H OCEAN
307,849,849,356,-122.24,38.1,2.9432,103500,NEAR BAY
173,422,422,214,-118.48,33.43,2.6042,287500,ISLAND
476,1463,1463,515,-117.29,33.08,5.7787,346700,NEAR OCEAN
386,1434,1434,398,-117.01,32.7,3.5341,120800,NEAR OCEAN
749,2149,2149,794,-118.31,34.07,2.2653,445000,<1H OCEAN
737,1801,1801,765,-118.47,34.0,2.6042,305800,<1H OCEAN
107,391,391,108,-122.08,37.63,4.0682,156900,NEAR BAY
401,1105,1105,425,-122.49,37.75,3.7054,308500,NEAR OCEAN
507,1346,1346,534,-122.27,37.32,5.3951,277700,NEAR OCEAN
183,537,537,208,-118.35,34.03,1.9,110900,<1H OCEAN
295,750,750,280,-118.23,34.2,5.3925,317900,<1H OCEAN
426,1503,1503,391,-117.61,34.09,4.6167,144000,INLAND
153,347,347,148,-118.46,34.01,4.2813,297200,<1H OCEAN
331,1657,1657,349,-118.24,33.97,2.0819,111800,<1H OCEAN
601,1499,1499,622,-117.96,33.82,3.63,183400,<1H OCEAN
341,1326,1326,345,-117.05,32.59,4.2679,131900,NEAR OCEAN
1585,3335,3335,1707,-118.44,34.0,3.1579,243100,<1H OCEAN
1150,3141,3141,1186,-118.27,34.22,7.2812,462200,<1H OCEAN
328,924,924,340,-122.13,37.68,3.6,179400,NEAR BAY
345,1302,1302,349,-117.88,33.87,5.6409,190900,<1H OCEAN
427,1326,1326,473,-117.07,33.11,3.0915,139900,<1H OCEAN
2023,6931,6931,2062,-117.72,33.97,5.228,187800,<1H OCEAN
943,3671,3671,937,-117.86,34.02,5.9716,262100,<1H OCEAN
293,802,802,306,-122.04,36.96,4.1964,202000,NEAR OCEAN
538,1858,1858,559,-117.96,33.72,6.8645,318200,<1H OCEAN
444,1312,1312,419,-117.42,34.08,3.4844,127700,INLAND
229,638,638,222,-118.35,34.22,4.1302,258300,<1H OCEAN
271,1068,1068,255,-118.09,33.98,3.1607,172200,<1H OCEAN
252,881,881,249,-118.21,34.04,2.2454,165000,<1H OCEAN
97,380,380,119,-118.97,35.37,1.4125,42500,INLAND
374,1093,1093,393,-122.08,37.65,3.6818,165400,NEAR BAY
723,1706,1706,748,-122.57,38.11,3.4705,228600,NEAR BAY
226,959,959,222,-118.52,34.22,5.0282,195400,<1H OCEAN
201,600,600,194,-117.75,34.08,4.0368,139100,INLAND
179,486,486,204,-120.17,39.33,4.119,110900,INLAND
1329,3250,3250,1489,-122.02,37.37,4.2782,327700,<1H OCEAN
362,1099,1099,390,-117.05,33.13,5.2323,167500,<1H OCEAN
113,310,310,90,-119.26,36.61,2.5417,118800,INLAND
792,1674,1674,853,-121.94,37.34,3.4233,229300,<1H OCEAN
636,2786,2786,684,-117.97,34.06,4.0469,166800,<1H OCEAN
438,1274,1274,444,-122.38,40.67,2.212,65600,INLAND
558,1342,1342,642,-117.83,33.77,4.1151,203200,<1H OCEAN
1222,2490,2490,1304,-118.52,34.2,2.6437,195000,<1H OCEAN
269,669,669,279,-118.39,34.04,3.9038,308300,<1H OCEAN
807,1802,1802,1182,-118.45,35.58,1.8819,69700,INLAND
713,1656,1656,787,-117.84,33.78,4.25,248000,<1H OCEAN
540,2010,2010,579,-118.21,33.9,2.0817,104600,<1H OCEAN
538,842,842,591,-117.28,33.18,2.1205,157300,NEAR OCEAN
654,1676,1676,649,-118.33,34.16,3.4286,247900,<1H OCEAN
375,1506,1506,399,-118.2,33.98,2.0,172700,<1H OCEAN
192,614,614,186,-121.32,38.56,4.5766,108700,INLAND
102,177,177,103,-118.37,33.9,3.3409,256300,<1H OCEAN
412,763,763,445,-118.18,34.1,4.975,166700,<1H OCEAN
246,1095,1095,268,-117.06,32.6,2.4191,107300,NEAR OCEAN
715,2230,2230,827,-121.81,38.49,3.9309,178500,INLAND
323,739,739,334,-118.13,34.15,2.5903,125000,<1H OCEAN
694,2830,2830,702,-118.2,33.97,2.754,166200,<1H OCEAN
720,1953,1953,763,-117.08,32.73,1.4254,111300,NEAR OCEAN
282,1076,1076,333,-119.45,36.35,2.3365,69600,INLAND
370,950,950,386,-122.06,37.95,4.7386,186400,NEAR BAY
693,2028,2028,723,-122.07,37.63,2.4808,157600,NEAR BAY
443,1549,1549,477,-121.22,37.79,4.4766,169400,INLAND
263,702,702,299,-121.75,37.68,5.2443,183400,INLAND
466,1108,1108,477,-120.51,37.32,2.3099,89600,INLAND
935,2725,2725,1039,-116.24,33.72,3.775,93400,INLAND
328,1097,1097,295,-122.02,37.6,3.2386,149600,NEAR BAY
652,2269,2269,722,-118.01,33.75,4.525,186000,<1H OCEAN
1520,4552,4552,1540,-121.95,37.55,6.6478,333400,<1H OCEAN
535,2223,2223,549,-117.91,33.78,4.0362,177900,<1H OCEAN
581,1742,1742,589,-121.24,38.67,4.0182,131700,INLAND
484,1210,1210,508,-121.03,37.62,2.5313,77700,INLAND
1014,2768,2768,947,-122.33,38.31,6.1953,258900,NEAR BAY
766,2248,2248,744,-121.0,37.8,3.6107,141300,INLAND
278,661,661,262,-123.21,39.14,3.0,114600,<1H OCEAN
246,705,705,255,-118.38,34.03,2.6402,185700,<1H OCEAN
243,757,757,265,-117.19,33.64,3.235,210700,<1H OCEAN
600,2119,2119,629,-118.13,34.01,2.075,151100,<1H OCEAN
491,2091,2091,506,-120.04,36.96,1.3713,51800,INLAND
343,861,861,345,-117.09,32.79,3.8333,170000,NEAR OCEAN
694,1875,1875,791,-122.05,37.95,3.1838,182000,NEAR BAY
1072,2654,2654,1111,-117.22,32.75,4.5878,291000,NEAR OCEAN
623,1322,1322,605,-121.41,38.61,3.4784,105500,INLAND
426,1344,1344,428,-117.09,32.62,2.4866,129700,NEAR OCEAN
307,735,735,308,-118.43,34.04,5.2954,485100,<1H OCEAN
444,1293,1293,468,-118.01,33.93,3.275,189900,<1H OCEAN
692,2292,2292,709,-121.86,37.27,5.6876,246500,<1H OCEAN
329,748,748,358,-119.71,34.4,4.2283,326800,NEAR OCEAN
607,1390,1390,610,-118.47,34.14,7.629,500001,<1H OCEAN
302,1201,1201,312,-117.95,33.92,4.0,178200,<1H OCEAN
606,1441,1441,586,-121.28,38.1,2.5556,133100,INLAND
430,1465,1465,456,-122.49,37.69,4.9375,277000,NEAR OCEAN
799,1886,1886,815,-117.01,32.79,3.4421,155300,<1H OCEAN
1304,3887,3887,1373,-117.55,33.85,4.8686,195300,INLAND
1281,4108,4108,1361,-121.6,37.13,7.5,344500,<1H OCEAN
344,945,945,351,-117.26,34.17,3.8906,123700,INLAND
340,804,804,354,-122.2,37.8,5.1184,239600,NEAR BAY
429,821,821,471,-117.16,32.73,1.9597,200000,NEAR OCEAN
598,2824,2824,668,-118.26,34.01,1.9074,99600,<1H OCEAN
1535,2688,2688,1547,-117.95,33.63,3.9917,271600,<1H OCEAN
927,3702,3702,986,-118.19,33.89,2.9293,113600,<1H OCEAN
1148,3502,3502,1179,-122.44,37.52,5.9919,345100,NEAR OCEAN
375,811,811,358,-121.48,38.55,4.3929,162500,INLAND
258,800,800,284,-121.83,37.37,3.2279,182400,<1H OCEAN
220,503,503,224,-122.55,37.9,7.9606,453400,NEAR BAY
502,1868,1868,527,-118.33,34.05,3.375,257800,<1H OCEAN
698,1565,1565,727,-117.88,33.92,5.457,308800,<1H OCEAN
358,1376,1376,349,-118.37,33.95,2.2297,262500,<1H OCEAN
697,1815,1815,746,-118.29,33.71,3.7596,300000,NEAR OCEAN
411,1652,1652,405,-119.62,36.58,2.6858,62400,INLAND
231,1010,1010,207,-118.29,34.01,1.6036,137500,<1H OCEAN
320,999,999,342,-120.43,34.89,5.0286,158000,<1H OCEAN
506,1015,1015,556,-118.41,34.06,4.1411,500001,<1H OCEAN
234,822,822,266,-123.21,39.13,4.0469,127400,<1H OCEAN
344,1011,1011,363,-118.06,34.04,2.6288,160300,<1H OCEAN
538,1469,1469,513,-117.03,32.79,5.8683,220500,<1H OCEAN
241,1044,1044,264,-118.26,33.79,3.5488,205600,<1H OCEAN
433,1142,1142,408,-118.45,34.0,4.575,326700,<1H OCEAN
426,998,998,454,-121.97,37.26,4.6827,255100,<1H OCEAN
615,1700,1700,623,-121.8,38.67,3.1875,172000,INLAND
901,1447,1447,997,-122.43,37.63,3.5214,144200,NEAR OCEAN
712,2109,2109,685,-117.11,32.58,2.2755,125000,NEAR OCEAN
1049,2532,2532,1018,-121.37,38.63,4.6127,151800,INLAND
1136,2140,2140,1243,-121.35,38.61,2.5511,134100,INLAND
484,1645,1645,484,-121.91,37.44,5.0362,255100,<1H OCEAN
225,749,749,226,-122.17,37.74,3.0298,107600,NEAR BAY
256,509,509,263,-117.23,32.73,2.7273,269700,NEAR OCEAN
174,935,935,172,-118.43,34.26,2.9519,140900,<1H OCEAN
420,1099,1099,466,-122.4,38.46,4.635,248500,INLAND
365,956,956,339,-122.31,38.33,4.0132,174700,NEAR BAY
214,558,558,209,-118.11,33.81,3.9722,235600,<1H OCEAN
231,565,565,225,-118.35,33.9,3.9485,230000,<1H OCEAN
774,1644,1644,780,-118.01,33.67,5.041,397600,NEAR OCEAN
255,522,522,268,-120.45,34.71,6.4678,249300,NEAR OCEAN
726,2500,2500,773,-117.47,33.92,3.6583,126100,INLAND
313,749,749,340,-119.29,36.28,2.2333,120100,INLAND
408,1291,1291,409,-117.86,33.9,7.2478,299200,<1H OCEAN
239,638,638,256,-119.68,36.63,3.0139,65300,INLAND
442,1414,1414,437,-118.08,33.92,3.7238,166800,<1H OCEAN
1030,2371,2371,1056,-121.37,38.66,2.4574,103300,INLAND
164,420,420,161,-117.09,32.63,1.8417,150000,NEAR OCEAN
228,599,599,228,-121.34,38.58,7.8031,267200,INLAND
1165,2383,2383,1319,-120.66,35.26,2.2656,226200,NEAR OCEAN
736,1460,1460,786,-118.16,33.77,2.875,232500,NEAR OCEAN
1024,1589,1589,1062,-116.98,33.74,1.8446,85700,INLAND
414,1177,1177,423,-123.79,39.44,3.2171,116200,<1H OCEAN
386,1129,1129,424,-121.33,37.98,5.143,176500,INLAND
456,1330,1330,477,-118.47,34.25,4.5417,238900,<1H OCEAN
451,1904,1904,464,-117.74,34.02,3.7454,116400,INLAND
716,1958,1958,814,-117.26,33.08,5.3905,299600,NEAR OCEAN
582,1255,1255,624,-117.09,32.76,2.5909,159100,NEAR OCEAN
477,1408,1408,405,-117.63,33.47,6.3369,256000,NEAR OCEAN
291,779,779,307,-118.13,33.82,4.3056,228600,<1H OCEAN
212,539,539,238,-124.15,40.59,2.0938,79600,NEAR OCEAN
359,1074,1074,390,-117.31,34.35,5.0198,151900,INLAND
136,323,323,168,-118.93,34.82,3.5,113900,INLAND
387,1119,1119,420,-117.96,33.8,3.4821,231300,<1H OCEAN
632,1236,1236,802,-120.81,35.19,3.7635,336200,NEAR OCEAN
276,799,799,301,-117.18,34.07,2.9485,112500,INLAND
238,610,610,259,-122.19,37.8,4.744,257300,NEAR BAY
594,1317,1317,612,-122.02,37.94,4.125,267100,NEAR BAY
439,853,853,414,-122.19,37.45,5.1032,464600,NEAR OCEAN
328,755,755,289,-118.13,34.11,4.825,351100,<1H OCEAN
421,1161,1161,418,-118.51,34.19,5.3028,229200,<1H OCEAN
127,443,443,132,-120.99,37.61,1.2857,60000,INLAND
380,1062,1062,407,-117.21,32.81,5.5413,302100,NEAR OCEAN
411,1275,1275,433,-122.42,40.6,3.4464,122900,INLAND
945,3378,3378,959,-121.24,37.82,5.1047,157900,INLAND
1697,5102,5102,1946,-116.78,33.0,5.5102,221000,<1H OCEAN
461,1260,1260,460,-122.04,37.34,7.5372,432600,<1H OCEAN
1749,4776,4776,2306,-117.38,33.67,2.2423,132600,<1H OCEAN
565,1335,1335,578,-121.34,38.64,3.8068,161000,INLAND
724,1756,1756,772,-122.14,38.05,3.2891,150600,NEAR BAY
345,787,787,356,-118.27,34.16,3.0114,255500,<1H OCEAN
1497,4188,4188,1615,-118.01,33.87,3.139,185700,<1H OCEAN
1083,3538,3538,1089,-117.95,34.16,6.2654,273800,INLAND
1919,4907,4907,2011,-121.65,36.69,2.7367,160300,<1H OCEAN
88,904,904,87,-122.28,37.8,0.8668,137500,NEAR BAY
359,995,995,373,-118.03,34.13,4.9583,445700,INLAND
365,975,975,373,-122.27,37.89,8.8342,430500,NEAR BAY
745,1293,1293,785,-117.63,33.62,3.7139,196700,<1H OCEAN
417,1088,1088,426,-118.23,34.13,2.975,244500,<1H OCEAN
676,1825,1825,706,-117.12,32.59,2.6724,144500,NEAR OCEAN
171,587,587,205,-122.44,37.73,5.0224,261900,NEAR BAY
485,1284,1284,465,-118.32,34.17,5.1008,247100,<1H OCEAN
363,1153,1153,398,-118.29,33.99,1.9375,112900,<1H OCEAN
528,1558,1558,548,-118.02,34.17,9.4667,500001,INLAND
347,886,886,350,-118.13,33.9,3.4868,208400,<1H OCEAN
363,1128,1128,341,-119.83,36.83,6.9903,141200,INLAND
330,765,765,313,-121.44,38.61,1.8792,63300,INLAND
440,952,952,459,-121.57,39.78,2.0458,105700,INLAND
352,1256,1256,327,-117.69,33.66,8.2953,350500,<1H OCEAN
453,1776,1776,492,-118.26,34.0,1.6221,104200,<1H OCEAN
315,853,853,633,-117.28,34.24,5.2185,128600,INLAND
718,1806,1806,762,-120.98,37.68,3.1848,112800,INLAND
216,455,455,198,-122.03,37.35,7.2779,292900,<1H OCEAN
291,534,534,287,-122.25,37.83,3.1429,231600,NEAR BAY
310,1145,1145,319,-121.85,37.4,5.5968,243200,<1H OCEAN
642,1890,1890,717,-121.85,36.6,2.4864,140400,<1H OCEAN
300,1262,1262,304,-117.94,34.05,3.3409,161200,<1H OCEAN
462,1284,1284,482,-121.59,39.39,2.1776,73800,INLAND
323,1603,1603,358,-118.17,34.01,3.0225,130800,<1H OCEAN
765,2899,2899,772,-117.78,34.07,3.9784,113500,INLAND
596,2007,2007,629,-122.42,37.76,2.5701,266700,NEAR BAY
781,2344,2344,851,-116.94,33.73,3.7175,120000,INLAND
2358,7417,7417,2613,-117.1,33.0,5.9094,261100,<1H OCEAN
425,1564,1564,422,-117.9,34.13,3.1597,133000,<1H OCEAN
562,1459,1459,562,-119.74,34.43,5.0434,340400,NEAR OCEAN
317,850,850,391,-117.66,35.6,2.5812,91700,INLAND
648,2536,2536,649,-118.04,34.07,2.3098,173100,<1H OCEAN
399,1463,1463,374,-117.54,34.11,3.9241,131500,INLAND
2492,6897,6897,2604,-118.42,33.75,8.2831,500001,NEAR OCEAN
75,233,233,81,-119.83,36.71,2.4167,73900,INLAND
319,845,845,317,-117.37,33.2,1.6318,187500,NEAR OCEAN
1036,3723,3723,1176,-118.27,34.06,1.3241,112500,<1H OCEAN
189,1066,1066,163,-117.9,33.74,4.7679,173100,<1H OCEAN
514,1518,1518,550,-122.04,37.38,4.2028,273600,<1H OCEAN
470,1071,1071,493,-121.42,38.54,2.925,94300,INLAND
879,2734,2734,951,-121.31,38.02,2.7981,92100,INLAND
97,936,936,121,-120.64,35.47,2.1154,117200,<1H OCEAN
152,546,546,147,-117.97,33.85,5.1057,170700,<1H OCEAN
174,430,430,174,-121.28,38.67,4.3625,158800,INLAND
203,445,445,220,-119.25,34.3,4.8824,396400,NEAR OCEAN
617,1809,1809,596,-121.54,39.48,1.8047,53800,INLAND
371,999,999,492,-121.33,37.97,2.0043,90800,INLAND
1497,2549,2549,1706,-118.43,34.15,3.2241,295800,<1H OCEAN
228,799,799,211,-117.87,34.11,4.5234,192200,<1H OCEAN
315,477,477,308,-122.66,38.27,2.1696,75000,<1H OCEAN
279,1132,1132,267,-117.2,34.04,5.9915,153200,INLAND
569,2409,2409,575,-121.82,37.35,3.4509,182400,<1H OCEAN
287,827,827,311,-121.07,39.05,3.6087,182100,INLAND
354,969,969,335,-122.31,37.52,7.7364,435800,NEAR OCEAN
275,695,695,294,-119.03,35.35,2.6875,73700,INLAND
301,1126,1126,294,-122.13,37.47,4.983,166700,NEAR BAY
603,1985,1985,626,-118.05,33.86,5.4089,265600,<1H OCEAN
624,1433,1433,702,-118.38,33.8,8.0838,500001,NEAR OCEAN
279,1056,1056,272,-119.74,36.73,2.3269,50800,INLAND
185,500,500,192,-121.99,37.27,7.598,347800,<1H OCEAN
383,891,891,404,-120.39,38.0,3.212,105200,INLAND
477,1375,1375,476,-118.26,34.12,2.7348,209100,<1H OCEAN
413,1215,1215,394,-118.07,34.17,5.5418,326100,INLAND
496,1761,1761,491,-117.72,34.08,3.2481,128800,INLAND
105,181,181,224,-122.7,38.99,2.3558,134700,INLAND
277,836,836,312,-119.76,36.68,1.8355,74200,INLAND
495,1353,1353,519,-119.09,35.3,3.6852,109800,INLAND
500,1034,1034,550,-119.71,36.81,1.6618,69700,INLAND
459,995,995,481,-118.17,34.12,4.2944,354700,<1H OCEAN
385,1033,1033,393,-117.15,34.03,6.5648,237200,INLAND
222,764,764,237,-121.38,38.59,3.0156,103000,INLAND
397,1147,1147,388,-117.8,33.67,8.284,302500,<1H OCEAN
250,709,709,250,-118.15,34.71,3.5625,101400,INLAND
406,1578,1578,423,-118.31,34.05,2.5313,305800,<1H OCEAN
879,2374,2374,962,-122.01,37.39,3.5586,222200,<1H OCEAN
457,1462,1462,462,-117.96,34.06,2.067,167300,<1H OCEAN
413,1807,1807,428,-118.21,33.81,3.0882,160700,NEAR OCEAN
461,1077,1077,455,-120.66,35.27,1.6875,174200,NEAR OCEAN
597,1611,1611,698,-117.31,34.51,2.0243,82300,INLAND
288,424,424,300,-117.33,33.21,2.2882,85800,NEAR OCEAN
871,2670,2670,894,-122.07,37.08,6.0809,270000,NEAR OCEAN
58,184,184,73,-118.21,33.93,2.7679,108900,<1H OCEAN
64,385,385,69,-121.9,37.34,2.619,212500,<1H OCEAN
529,1238,1238,639,-122.26,38.11,2.6708,109700,NEAR BAY
196,699,699,213,-118.25,33.89,2.9643,103200,<1H OCEAN
449,1100,1100,462,-122.6,38.0,4.1098,246600,<1H OCEAN
185,753,753,195,-118.41,34.23,4.5909,179200,<1H OCEAN
505,1409,1409,542,-121.96,38.02,3.016,95300,INLAND
107,247,247,161,-122.31,40.89,2.2583,78800,INLAND
375,1016,1016,359,-121.98,37.31,5.8127,288300,<1H OCEAN
311,953,953,328,-118.32,34.04,2.3526,156300,<1H OCEAN
722,1395,1395,803,-122.55,38.0,3.9265,301100,NEAR BAY
279,826,826,259,-122.2,37.76,1.75,85700,NEAR BAY
754,2952,2952,773,-118.05,33.87,5.8855,313800,<1H OCEAN
683,1888,1888,707,-117.99,33.79,3.2857,213300,<1H OCEAN
443,616,616,479,-118.25,34.15,0.8185,187500,<1H OCEAN
1177,4797,4797,1217,-117.09,32.55,3.9583,144400,NEAR OCEAN
349,757,757,330,-118.35,33.97,3.8056,323800,<1H OCEAN
580,1996,1996,578,-117.68,34.15,6.7813,286300,INLAND
53,113,113,435,-120.3,38.9,0.9227,95500,INLAND
340,1291,1291,369,-118.27,33.79,2.9375,174000,<1H OCEAN
1920,6080,6080,2248,-117.17,34.12,6.2178,173900,INLAND
372,1114,1114,419,-121.91,37.24,4.7279,272000,<1H OCEAN
283,872,872,273,-117.53,33.97,4.0833,141000,INLAND
119,412,412,112,-118.33,33.93,6.0718,156000,<1H OCEAN
197,658,658,226,-120.68,37.47,2.3043,66300,INLAND
699,1123,1123,652,-117.13,33.13,2.082,80000,<1H OCEAN
132,228,228,119,-122.53,37.97,1.9063,200000,NEAR BAY
593,1936,1936,595,-117.14,32.92,4.9706,184700,<1H OCEAN
845,2254,2254,781,-122.24,37.46,6.1043,343500,NEAR OCEAN
691,2065,2065,785,-120.47,35.74,3.7303,162700,<1H OCEAN
236,572,572,240,-122.27,37.9,6.174,358800,NEAR BAY
233,745,745,257,-118.14,33.86,4.625,213400,<1H OCEAN
323,1535,1535,286,-118.16,34.04,2.7026,145000,<1H OCEAN
340,958,958,331,-121.1,37.8,3.3578,149000,INLAND
480,1181,1181,511,-121.09,39.23,2.7813,109200,INLAND
629,1740,1740,642,-121.32,38.7,3.0703,126000,INLAND
330,850,850,308,-118.51,34.2,4.1806,209000,<1H OCEAN
363,1040,1040,364,-120.66,35.5,3.3125,163900,<1H OCEAN
528,1596,1596,515,-121.35,38.03,4.1739,131300,INLAND
843,2428,2428,876,-122.18,37.91,10.9405,500001,NEAR BAY
401,837,837,396,-121.58,39.15,1.9122,55500,INLAND
459,1773,1773,465,-118.13,34.44,4.8295,319100,INLAND
64,149,149,59,-118.6,34.07,4.625,433300,<1H OCEAN
380,1500,1500,397,-118.13,34.13,4.8304,493200,<1H OCEAN
248,693,693,237,-118.1,34.13,9.7912,500001,<1H OCEAN
770,1477,1477,824,-118.39,37.37,1.8325,105800,INLAND
672,1805,1805,682,-122.26,37.48,5.6038,451300,NEAR OCEAN
620,1128,1128,688,-118.18,33.77,1.1483,112500,NEAR OCEAN
193,640,640,196,-117.04,32.98,6.0226,192900,<1H OCEAN
136,406,406,137,-122.25,38.17,4.2955,121300,NEAR BAY
243,610,610,258,-122.2,37.48,3.4427,263500,NEAR BAY
339,872,872,335,-118.4,34.0,4.85,329400,<1H OCEAN
365,911,911,373,-121.7,39.37,1.7885,57000,INLAND
191,615,615,202,-115.56,32.78,4.6154,86200,INLAND
628,1881,1881,635,-119.27,36.32,4.7723,113100,INLAND
559,1186,1186,558,-118.11,34.15,3.6474,184100,<1H OCEAN
505,1339,1339,534,-120.05,36.95,2.2527,65200,INLAND
295,805,805,281,-122.49,37.79,10.7058,500001,NEAR BAY
135,837,837,134,-117.89,33.73,4.0769,163900,<1H OCEAN
375,1109,1109,415,-122.19,37.78,4.3125,164400,NEAR BAY
325,1438,1438,338,-121.88,37.32,2.6607,169300,<1H OCEAN
561,2114,2114,621,-118.18,33.8,2.0579,132700,NEAR OCEAN
684,2398,2398,729,-119.03,34.21,5.3044,319000,<1H OCEAN
264,730,730,248,-117.34,34.08,3.2305,93700,INLAND
548,1033,1033,637,-117.7,33.56,4.1379,183300,<1H OCEAN
380,1100,1100,389,-117.26,34.15,3.5978,88300,INLAND
330,1048,1048,339,-118.14,33.89,4.5735,195500,<1H OCEAN
281,911,911,303,-119.59,36.57,3.5987,131700,INLAND
1293,4983,4983,1422,-118.05,34.08,2.7254,143500,<1H OCEAN
57,182,182,73,-121.25,38.0,2.8958,135000,INLAND
1157,3196,3196,1164,-118.83,34.33,5.4493,242600,<1H OCEAN
377,922,922,369,-118.33,33.97,4.1635,156400,<1H OCEAN
463,2211,2211,445,-120.45,34.96,4.0603,117600,<1H OCEAN
488,1464,1464,493,-122.04,38.28,5.2527,130600,INLAND
