Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
574,2037,2037,655,-121.29,37.94,2.0303,63800,INLAND
574,1538,1538,630,-121.98,38.36,2.1067,101100,INLAND
574,2251,2251,651,-118.38,34.18,2.4792,200000,<1H OCEAN
574,1968,1968,625,-119.48,36.5,2.9554,110300,INLAND
574,2208,2208,668,-118.11,34.06,2.9764,160300,<1H OCEAN
574,1483,1483,599,-118.4,34.19,3.0395,191300,<1H OCEAN
574,991,991,616,-118.38,34.06,3.1475,362500,<1H OCEAN
574,1931,1931,588,-118.2,34.13,3.3438,173600,<1H OCEAN
574,1312,1312,636,-118.39,34.02,3.5909,279400,<1H OCEAN
574,1429,1429,578,-116.95,32.74,3.9583,141700,<1H OCEAN
574,1690,1690,601,-118.54,34.23,4.375,232900,<1H OCEAN
574,946,946,614,-118.43,33.82,4.6048,500001,NEAR OCEAN
574,1757,1757,593,-116.89,32.85,5.1185,185300,<1H OCEAN
574,1770,1770,532,-120.44,37.31,5.2662,126200,INLAND
574,1634,1634,601,-117.23,32.85,6.3955,316700,NEAR OCEAN
574,1455,1455,553,-122.12,37.43,6.46,425500,NEAR BAY
574,1902,1902,574,-118.64,34.22,8.4438,390000,<1H OCEAN
575,1172,1172,619,-118.4,37.36,1.9722,116100,INLAND
575,1710,1710,616,-118.35,33.97,2.2303,159400,<1H OCEAN
575,1688,1688,610,-121.52,39.51,2.334,72200,INLAND
575,951,951,653,-117.99,33.66,3.0625,268800,<1H OCEAN
575,1834,1834,565,-117.21,34.13,3.3445,92900,INLAND
575,1431,1431,623,-121.28,38.14,3.3987,99500,INLAND
575,1544,1544,623,-117.38,33.96,3.4491,133800,INLAND
575,1181,1181,595,-122.43,37.75,3.575,396800,NEAR BAY
575,1666,1666,602,-117.93,33.75,3.5967,141600,<1H OCEAN
575,1707,1707,599,-121.68,37.98,3.6411,162800,INLAND
575,1662,1662,611,-121.35,38.6,5.0997,170100,INLAND
575,1479,1479,579,-119.75,34.5,5.9522,438400,<1H OCEAN
575,2190,2190,593,-121.8,37.27,6.223,260700,<1H OCEAN
575,1971,1971,595,-117.76,33.87,6.4265,263700,<1H OCEAN
575,2048,2048,624,-116.91,32.73,6.4745,300300,<1H OCEAN
576,851,851,692,-119.71,34.42,1.4851,237500,<1H OCEAN
576,1246,1246,586,-117.75,34.07,1.6006,146200,INLAND
576,1848,1848,722,-117.1,32.75,2.0036,99200,NEAR OCEAN
576,1260,1260,632,-120.97,37.66,2.0227,179800,INLAND
576,1284,1284,628,-122.43,37.78,2.105,316700,NEAR BAY
576,1408,1408,623,-120.99,37.65,2.1487,86600,INLAND
576,1443,1443,620,-119.61,36.59,2.2727,92700,INLAND
576,1654,1654,681,-118.93,36.1,2.3792,90000,INLAND
576,1250,1250,591,-117.12,32.76,2.4297,139000,NEAR OCEAN
576,1091,1091,656,-119.72,34.43,2.5139,279500,<1H OCEAN
576,2625,2625,603,-118.18,33.9,3.0909,150900,<1H OCEAN
576,1427,1427,615,-117.13,32.58,3.1645,156000,NEAR OCEAN
576,1396,1396,603,-117.28,34.17,3.1736,122200,INLAND
576,1135,1135,601,-118.36,34.08,3.1765,225000,<1H OCEAN
576,1550,1550,594,-121.28,38.71,3.575,113500,INLAND
576,2279,2279,565,-121.34,38.04,3.6083,146400,INLAND
576,1251,1251,585,-117.28,33.02,4.2356,347700,NEAR OCEAN
576,1825,1825,579,-117.13,32.91,4.2969,151200,<1H OCEAN
576,1690,1690,597,-116.91,32.87,4.3818,147100,<1H OCEAN
576,1660,1660,558,-118.06,34.12,4.5667,271500,INLAND
576,1543,1543,580,-118.28,34.24,5.6184,316900,<1H OCEAN
576,1861,1861,557,-118.61,34.21,5.6407,251500,<1H OCEAN
576,1799,1799,580,-118.43,34.42,6.2971,218300,<1H OCEAN
576,1646,1646,571,-117.69,33.55,6.8007,318300,<1H OCEAN
576,1952,1952,554,-121.77,37.65,7.3588,327500,INLAND
576,1443,1443,582,-117.84,33.6,9.0519,500001,<1H OCEAN
577,1889,1889,591,-117.1,32.58,2.3824,127600,NEAR OCEAN
577,2327,2327,583,-117.39,33.92,2.3851,113700,INLAND
577,1896,1896,691,-120.61,35.1,2.4003,142100,<1H OCEAN
577,1007,1007,631,-117.25,32.8,2.5813,253100,NEAR OCEAN
577,2189,2189,565,-118.18,34.06,2.6083,148600,<1H OCEAN
577,3031,3031,578,-117.99,33.71,2.7614,237500,<1H OCEAN
577,1061,1061,582,-118.36,34.09,2.9643,355300,<1H OCEAN
577,1471,1471,596,-117.17,32.82,3.0375,197600,NEAR OCEAN
577,1302,1302,587,-122.47,37.78,3.7292,416700,NEAR BAY
577,2045,2045,610,-117.81,33.79,3.75,211900,<1H OCEAN
577,1479,1479,643,-122.41,37.61,3.8214,273600,NEAR OCEAN
577,1285,1285,655,-122.28,37.52,4.0801,397800,NEAR OCEAN
577,1757,1757,548,-121.63,39.1,4.174,100100,INLAND
577,1215,1215,689,-118.18,34.1,4.7853,153100,<1H OCEAN
577,1234,1234,635,-118.41,34.03,5.1637,500001,<1H OCEAN
577,1029,1029,593,-122.44,37.8,5.2539,500001,NEAR BAY
577,1465,1465,608,-122.02,37.35,5.8779,362200,<1H OCEAN
577,1543,1543,624,-121.88,37.67,6.5214,311500,INLAND
577,1490,1490,575,-118.45,33.8,11.9993,500001,NEAR OCEAN
578,1887,1887,582,-117.09,32.7,1.4089,94200,NEAR OCEAN
578,2135,2135,632,-118.15,34.16,1.6887,148600,<1H OCEAN
578,1276,1276,631,-121.28,38.76,2.1366,101900,INLAND
578,1870,1870,654,-118.13,34.07,2.3664,192200,<1H OCEAN
578,1384,1384,799,-124.06,41.13,2.4708,119400,NEAR OCEAN
578,1554,1554,662,-124.08,40.99,2.6847,111300,NEAR OCEAN
578,1311,1311,648,-120.43,34.93,2.8649,186500,<1H OCEAN
578,1823,1823,634,-117.29,33.24,3.1875,153800,<1H OCEAN
578,1054,1054,618,-118.37,34.16,3.6375,262500,<1H OCEAN
578,1834,1834,588,-121.02,37.68,3.996,114500,INLAND
578,1392,1392,606,-122.45,37.78,4.0,355300,NEAR BAY
578,1677,1677,606,-118.18,34.63,4.1573,228100,INLAND
578,1439,1439,588,-117.05,33.01,4.625,211100,<1H OCEAN
578,1754,1754,537,-116.98,32.74,5.1098,162300,<1H OCEAN
578,1569,1569,636,-121.82,37.39,6.1008,286200,<1H OCEAN
578,2025,2025,582,-117.76,33.71,8.3634,355100,<1H OCEAN
578,1611,1611,591,-122.32,37.52,8.4693,419200,NEAR OCEAN
578,1490,1490,602,-118.06,33.73,10.5424,500001,<1H OCEAN
579,1445,1445,682,-118.33,34.09,2.1403,200000,<1H OCEAN
579,1192,1192,667,-121.36,38.01,2.3339,87100,INLAND
579,1419,1419,680,-121.3,38.58,2.3787,91300,INLAND
579,1571,1571,635,-122.12,37.7,2.5833,159900,NEAR BAY
579,1130,1130,592,-117.33,33.23,2.5872,155600,NEAR OCEAN
579,1246,1246,698,-117.21,33.16,2.6487,196000,<1H OCEAN
579,2397,2397,601,-118.46,34.22,2.871,184400,<1H OCEAN
579,1946,1946,657,-117.23,33.23,2.9875,172000,<1H OCEAN
579,1532,1532,597,-117.01,32.78,2.9896,235600,<1H OCEAN
579,1581,1581,787,-119.16,34.95,3.0882,148200,INLAND
579,1047,1047,643,-118.17,33.77,3.1149,218800,NEAR OCEAN
579,1857,1857,607,-121.49,38.51,3.1768,79500,INLAND
579,1975,1975,634,-116.9,33.03,3.475,167200,<1H OCEAN
579,1700,1700,622,-118.14,34.18,3.5164,226500,<1H OCEAN
579,1640,1640,615,-122.5,37.74,4.0625,272800,NEAR OCEAN
579,1115,1115,619,-118.38,34.15,4.3036,365900,<1H OCEAN
579,1257,1257,966,-118.42,33.96,5.0714,356100,<1H OCEAN
579,2104,2104,562,-118.07,33.86,5.6818,338900,<1H OCEAN
580,1345,1345,664,-120.94,40.14,1.5774,58000,INLAND
580,1785,1785,630,-116.96,32.78,2.1638,132800,<1H OCEAN
580,2244,2244,594,-118.21,33.94,2.4459,143800,<1H OCEAN
580,1406,1406,703,-117.38,33.97,2.6895,150000,INLAND
580,1769,1769,604,-119.34,36.32,3.1574,89200,INLAND
580,1633,1633,639,-117.28,33.19,3.4456,165800,NEAR OCEAN
580,2612,2612,630,-117.48,34.09,3.6394,99200,INLAND
580,1873,1873,577,-121.82,37.37,3.7214,167900,<1H OCEAN
580,874,874,661,-117.24,32.8,3.8018,112500,NEAR OCEAN
580,2091,2091,563,-118.02,33.84,4.4821,214100,<1H OCEAN
580,1512,1512,632,-122.29,37.97,4.4911,227400,NEAR BAY
580,1837,1837,646,-118.7,34.28,4.4964,238300,<1H OCEAN
580,1773,1773,562,-118.71,34.28,4.6528,186600,<1H OCEAN
580,1635,1635,661,-117.66,34.11,5.0681,230500,INLAND
580,1076,1076,570,-118.29,34.11,5.296,500001,<1H OCEAN
580,1710,1710,592,-118.35,34.52,5.9171,333300,INLAND
580,1996,1996,578,-117.68,34.15,6.7813,286300,INLAND
580,2024,2024,584,-121.82,37.23,7.5218,291500,<1H OCEAN
580,2095,2095,585,-117.93,33.72,7.6709,319500,<1H OCEAN
580,1310,1310,561,-117.76,33.53,8.4614,391900,<1H OCEAN
581,2309,2309,616,-118.28,34.06,1.6184,225000,<1H OCEAN
581,1329,1329,682,-117.06,32.77,1.7951,161800,NEAR OCEAN
581,2067,2067,622,-117.08,32.74,1.8103,124700,NEAR OCEAN
581,1687,1687,1035,-116.54,33.87,1.9167,70400,INLAND
581,2490,2490,586,-118.2,34.05,2.02,147200,<1H OCEAN
581,1481,1481,741,-117.68,35.62,2.1458,52400,INLAND
581,1335,1335,609,-120.42,37.98,2.5129,115900,INLAND
581,2452,2452,631,-118.02,34.08,2.6071,175900,INLAND
581,2644,2644,610,-115.51,32.68,2.625,72700,INLAND
581,1149,1149,656,-117.07,32.73,2.6452,154200,NEAR OCEAN
581,1498,1498,645,-118.32,34.01,2.6667,128000,<1H OCEAN
581,2542,2542,556,-118.17,33.98,2.8427,164400,<1H OCEAN
581,1398,1398,685,-117.1,33.15,3.1467,161100,<1H OCEAN
581,1496,1496,659,-122.08,37.38,3.4042,353600,NEAR BAY
581,1742,1742,589,-121.24,38.67,4.0182,131700,INLAND
581,1727,1727,657,-119.29,34.4,4.2656,241400,NEAR OCEAN
581,1757,1757,594,-118.52,34.2,4.3571,199800,<1H OCEAN
581,1366,1366,613,-121.01,37.66,4.5,151400,INLAND
581,1739,1739,549,-120.44,34.66,4.5417,142400,NEAR OCEAN
581,1297,1297,631,-117.2,32.85,4.7891,295300,NEAR OCEAN
581,1160,1160,578,-122.06,37.37,4.9087,322700,<1H OCEAN
581,1467,1467,631,-117.69,33.8,5.2541,237100,<1H OCEAN
581,1250,1250,617,-122.12,37.41,5.3727,360900,NEAR BAY
581,2160,2160,561,-121.79,37.32,5.5336,241900,<1H OCEAN
581,1898,1898,585,-118.94,34.18,5.9224,239400,<1H OCEAN
581,1644,1644,588,-118.08,33.82,6.2519,345700,<1H OCEAN
581,1886,1886,580,-117.97,33.69,6.799,292000,<1H OCEAN
581,1795,1795,585,-122.0,37.31,7.8383,372700,<1H OCEAN
581,1714,1714,611,-118.49,34.29,9.2873,431800,<1H OCEAN
581,2571,2571,610,-122.16,37.42,11.0492,500001,NEAR OCEAN
582,2487,2487,594,-120.49,37.29,1.0955,62700,INLAND
582,1639,1639,643,-117.31,34.41,1.5288,103400,INLAND
582,1714,1714,624,-118.33,34.03,1.7377,183900,<1H OCEAN
582,1059,1059,624,-121.39,38.62,1.8176,160900,INLAND
582,1549,1549,626,-117.89,33.88,1.9127,175000,<1H OCEAN
582,1501,1501,667,-121.23,40.29,2.1524,77100,INLAND
582,1255,1255,624,-117.09,32.76,2.5909,159100,NEAR OCEAN
582,1387,1387,930,-123.04,38.49,2.6161,132500,NEAR OCEAN
582,1546,1546,668,-121.97,36.97,2.7587,228600,NEAR OCEAN
582,1373,1373,589,-122.27,38.31,2.9054,155200,NEAR BAY
582,1395,1395,636,-117.11,33.14,3.4455,190500,<1H OCEAN
582,1884,1884,619,-117.06,32.73,3.7891,126700,NEAR OCEAN
582,1164,1164,625,-117.23,33.16,4.0,228100,NEAR OCEAN
582,1105,1105,652,-117.77,33.54,4.1699,373700,<1H OCEAN
582,1748,1748,604,-119.03,35.45,4.3162,87100,INLAND
582,1693,1693,588,-120.08,34.62,4.6554,272300,NEAR OCEAN
582,1493,1493,526,-122.01,37.34,6.3052,344200,<1H OCEAN
582,1995,1995,622,-118.54,34.3,8.2159,376200,<1H OCEAN
582,1467,1467,591,-118.18,34.17,9.0702,500001,<1H OCEAN
582,1315,1315,618,-122.47,37.87,11.5706,500001,NEAR BAY
583,2017,2017,633,-118.3,33.93,1.3962,124300,<1H OCEAN
583,1234,1234,576,-120.84,37.49,1.4529,86100,INLAND
583,2247,2247,673,-118.29,34.01,1.6505,125000,<1H OCEAN
583,2601,2601,632,-118.21,33.91,1.7824,110200,<1H OCEAN
583,1495,1495,705,-121.41,38.55,1.9167,156300,INLAND
583,1566,1566,620,-119.03,35.4,2.1818,63500,INLAND
583,2366,2366,682,-118.19,34.12,2.3071,146400,<1H OCEAN
583,1367,1367,634,-124.19,40.77,2.442,69000,NEAR OCEAN
583,1319,1319,590,-121.08,39.21,2.4811,111800,INLAND
583,1400,1400,588,-121.7,38.6,2.8922,153600,INLAND
583,2013,2013,620,-119.32,36.19,3.335,69700,INLAND
583,1467,1467,579,-118.38,33.87,5.7415,321900,<1H OCEAN
583,1361,1361,594,-117.24,32.72,6.6013,396400,NEAR OCEAN
583,1600,1600,720,-117.61,33.67,6.8004,284900,<1H OCEAN
583,1753,1753,820,-117.74,33.85,6.9544,314000,<1H OCEAN
583,1305,1305,613,-118.2,33.83,7.2096,490300,NEAR OCEAN
584,1672,1672,652,-122.34,37.93,1.4423,88300,NEAR BAY
584,1315,1315,780,-116.51,33.94,1.7388,66000,INLAND
584,1544,1544,610,-124.14,40.59,2.178,76800,NEAR OCEAN
584,3117,3117,664,-118.15,34.18,2.3029,148800,<1H OCEAN
584,1759,1759,651,-118.47,34.02,2.3382,297500,<1H OCEAN
584,774,774,621,-117.72,33.61,2.49,81100,<1H OCEAN
584,1501,1501,576,-123.21,39.18,2.6275,142100,<1H OCEAN
584,1805,1805,603,-118.47,34.21,2.9735,220000,<1H OCEAN
584,1618,1618,640,-117.95,33.82,3.6875,213200,<1H OCEAN
584,1619,1619,581,-117.13,32.91,4.0,154700,<1H OCEAN
584,1577,1577,600,-118.8,34.27,4.6985,264100,<1H OCEAN
584,2782,2782,686,-118.74,34.05,7.9184,500001,NEAR OCEAN
585,1371,1371,696,-122.43,37.78,0.9355,112500,NEAR BAY
585,1581,1581,578,-124.1,40.88,2.0657,81100,NEAR OCEAN
585,3546,3546,628,-124.15,41.81,2.2868,103100,NEAR OCEAN
585,2038,2038,597,-118.01,33.76,2.2981,177700,<1H OCEAN
585,1311,1311,594,-122.74,38.46,2.6607,91500,<1H OCEAN
585,1100,1100,627,-122.45,37.77,3.0409,500000,NEAR BAY
585,1055,1055,593,-118.38,34.16,3.3177,309400,<1H OCEAN
585,1451,1451,599,-117.02,32.81,3.7292,182200,<1H OCEAN
585,1767,1767,604,-117.33,34.41,3.7478,113500,INLAND
585,1525,1525,563,-119.64,36.35,3.8108,90400,INLAND
585,2355,2355,582,-116.99,32.71,3.8904,113800,NEAR OCEAN
585,1694,1694,617,-117.05,32.72,3.9485,133900,NEAR OCEAN
585,1742,1742,676,-117.27,34.14,4.1,96400,INLAND
585,1724,1724,645,-121.95,37.54,4.6641,248900,<1H OCEAN
585,1398,1398,555,-122.55,37.99,4.8993,319900,NEAR BAY
585,1746,1746,648,-118.57,34.23,4.9676,221900,<1H OCEAN
585,1641,1641,628,-122.88,38.34,5.0574,276200,<1H OCEAN
585,1627,1627,633,-122.04,37.31,5.154,355100,<1H OCEAN
585,1930,1930,568,-117.97,33.68,5.7301,260900,<1H OCEAN
586,1920,1920,715,-117.29,34.11,1.5561,68000,INLAND
586,1658,1658,598,-120.44,37.28,2.3929,81100,INLAND
586,1399,1399,578,-122.32,40.71,2.4036,105400,INLAND
586,1252,1252,652,-121.96,37.53,2.6198,235900,<1H OCEAN
586,1693,1693,606,-122.75,38.46,2.6384,146900,<1H OCEAN
586,1124,1124,593,-122.66,38.48,2.825,186200,<1H OCEAN
586,2065,2065,613,-118.91,34.4,3.2024,176100,<1H OCEAN
586,1411,1411,597,-122.49,38.31,3.25,195500,<1H OCEAN
586,1702,1702,606,-118.57,34.22,3.7798,258400,<1H OCEAN
586,1969,1969,600,-121.82,37.25,3.9461,194300,<1H OCEAN
586,1590,1590,573,-118.5,34.23,4.5167,319000,<1H OCEAN
586,1867,1867,662,-118.22,34.66,4.9,152400,INLAND
586,1408,1408,573,-117.68,35.64,5.2043,95700,INLAND
586,1382,1382,592,-117.73,33.63,5.5137,161800,<1H OCEAN
586,1878,1878,609,-121.79,37.99,5.6506,178600,INLAND
586,1528,1528,583,-121.7,36.55,7.6245,336600,<1H OCEAN
586,1929,1929,592,-118.54,34.26,10.9052,500001,<1H OCEAN
587,1694,1694,840,-116.9,34.52,1.4,77700,INLAND
587,1545,1545,651,-118.2,33.78,1.7064,175000,NEAR OCEAN
587,2382,2382,613,-118.26,34.07,1.8438,185900,<1H OCEAN
587,962,962,607,-117.15,32.74,2.2578,263600,NEAR OCEAN
587,2248,2248,650,-118.21,33.95,2.2988,153400,<1H OCEAN
587,865,865,679,-118.51,33.98,2.3417,425000,<1H OCEAN
587,1666,1666,641,-121.92,37.32,2.3633,198400,<1H OCEAN
587,1255,1255,610,-122.07,37.66,2.6719,161200,NEAR BAY
587,1437,1437,612,-117.05,32.75,2.8306,142900,NEAR OCEAN
587,1491,1491,671,-118.31,33.88,3.5644,242300,<1H OCEAN
587,2110,2110,597,-117.97,33.78,3.9479,203800,<1H OCEAN
587,1538,1538,629,-121.38,38.41,4.45,138700,INLAND
587,1676,1676,628,-118.15,33.93,4.6583,207300,<1H OCEAN
587,1788,1788,563,-117.19,32.86,5.2113,267400,NEAR OCEAN
587,1738,1738,550,-121.28,38.77,5.8718,201400,INLAND
587,1471,1471,574,-118.58,34.17,6.2064,334900,<1H OCEAN
587,1728,1728,618,-119.81,34.47,7.4734,432200,NEAR OCEAN
588,1513,1513,733,-121.44,38.62,1.4387,61000,INLAND
588,2248,2248,531,-121.26,37.93,1.4583,53000,INLAND
588,1746,1746,597,-119.28,35.99,1.7372,51000,INLAND
588,2133,2133,672,-118.29,33.97,1.7734,107300,<1H OCEAN
588,1616,1616,576,-122.2,39.75,2.0192,63700,INLAND
588,1969,1969,716,-119.0,35.35,2.2155,62100,INLAND
588,1412,1412,628,-118.21,34.14,2.2267,189800,<1H OCEAN
588,1606,1606,616,-120.78,38.73,2.9844,127900,INLAND
588,1340,1340,689,-119.72,36.8,3.1953,85700,INLAND
588,1349,1349,659,-118.44,34.03,3.2396,352400,<1H OCEAN
588,2377,2377,614,-122.32,37.57,3.2891,237900,NEAR OCEAN
588,1702,1702,640,-118.0,33.81,3.5268,174700,<1H OCEAN
588,1804,1804,574,-120.94,37.6,3.5331,102900,INLAND
588,1304,1304,606,-118.3,33.73,3.5694,276400,NEAR OCEAN
588,1666,1666,562,-122.03,38.01,4.5707,175900,NEAR BAY
588,1227,1227,643,-118.04,34.13,4.645,276200,INLAND
588,1739,1739,583,-121.9,37.27,5.0714,255600,<1H OCEAN
588,1435,1435,623,-122.12,37.44,5.485,406300,NEAR BAY
588,1762,1762,647,-118.63,34.21,5.5709,244800,<1H OCEAN
588,1957,1957,585,-118.49,34.28,6.6458,285500,<1H OCEAN
588,1741,1741,567,-118.01,33.7,7.248,302700,<1H OCEAN
588,2042,2042,574,-117.76,33.7,7.9125,344900,<1H OCEAN
588,1808,1808,643,-117.64,33.63,8.798,436600,<1H OCEAN
589,1422,1422,612,-122.29,40.47,1.9657,63000,INLAND
589,1351,1351,667,-118.31,34.06,2.0547,410000,<1H OCEAN
589,1987,1987,588,-118.3,34.05,2.096,187500,<1H OCEAN
589,2388,2388,687,-117.27,34.13,2.9628,87800,INLAND
589,3232,3232,594,-117.88,33.73,3.2037,163500,<1H OCEAN
589,1717,1717,628,-117.67,34.05,3.2062,167500,INLAND
589,1559,1559,594,-117.09,32.73,3.5789,120300,NEAR OCEAN
589,1305,1305,617,-122.3,37.91,3.6321,209100,NEAR BAY
589,1191,1191,623,-122.43,37.75,3.95,347700,NEAR BAY
589,1645,1645,595,-116.99,32.76,4.625,273500,<1H OCEAN
589,1807,1807,579,-119.3,34.39,4.69,199300,NEAR OCEAN
589,1623,1623,574,-121.82,37.26,5.1356,218700,<1H OCEAN
589,1311,1311,623,-118.38,33.82,5.1589,439200,NEAR OCEAN
589,2280,2280,587,-117.62,34.02,5.5632,195100,INLAND
589,1944,1944,567,-121.82,37.24,6.0538,241000,<1H OCEAN
589,1605,1605,641,-117.82,33.66,6.4238,278400,<1H OCEAN
589,1766,1766,578,-118.01,33.73,6.7418,302500,<1H OCEAN
589,2130,2130,560,-117.97,33.73,7.2845,301800,<1H OCEAN
590,1630,1630,610,-122.42,37.76,1.65,265000,NEAR BAY
590,1880,1880,708,-118.29,33.94,1.6716,123800,<1H OCEAN
590,1337,1337,658,-118.13,34.16,2.2095,176700,<1H OCEAN
590,1873,1873,667,-120.58,40.37,2.2661,61800,INLAND
590,1940,1940,635,-120.46,37.29,2.3594,72300,INLAND
590,2202,2202,628,-119.4,36.55,2.5141,67400,INLAND
590,1107,1107,686,-118.48,33.99,2.5523,387500,<1H OCEAN
590,1237,1237,642,-120.65,35.27,2.6208,227100,NEAR OCEAN
590,1640,1640,875,-116.72,34.89,2.8594,81700,INLAND
590,1328,1328,939,-122.98,38.44,3.1,162100,<1H OCEAN
590,1509,1509,595,-117.42,33.93,3.1795,125600,INLAND
590,982,982,604,-117.16,32.74,3.1921,261500,NEAR OCEAN
590,1529,1529,647,-118.58,34.24,3.2426,236900,<1H OCEAN
590,1681,1681,618,-117.2,34.12,3.5,113900,INLAND
590,1090,1090,667,-118.43,34.15,3.7125,447400,<1H OCEAN
590,1704,1704,588,-122.74,38.45,3.9329,170900,<1H OCEAN
590,1714,1714,646,-121.39,38.85,4.0862,162700,INLAND
590,1970,1970,604,-118.42,34.32,4.3409,156000,<1H OCEAN
590,1817,1817,586,-121.27,38.7,4.6488,145300,INLAND
590,1373,1373,587,-121.91,37.31,4.7287,340000,<1H OCEAN
590,1720,1720,583,-116.97,32.75,4.7973,186900,<1H OCEAN
590,1316,1316,663,-122.25,37.86,5.3794,376900,NEAR BAY
590,1818,1818,579,-118.03,33.77,5.8053,255900,<1H OCEAN
590,1850,1850,626,-122.12,37.94,10.4549,500001,NEAR BAY
591,1182,1182,651,-117.65,34.07,1.4464,113200,INLAND
591,2379,2379,629,-117.77,34.06,1.9766,108000,INLAND
591,1820,1820,598,-121.77,38.68,2.1927,107900,INLAND
591,1188,1188,620,-122.43,37.77,2.3887,337500,NEAR BAY
591,1830,1830,635,-119.07,35.27,2.5804,97900,INLAND
591,2047,2047,675,-118.28,33.88,2.6618,179700,<1H OCEAN
591,2038,2038,627,-118.36,33.95,2.875,177500,<1H OCEAN
591,1946,1946,668,-117.68,34.03,3.0396,124300,INLAND
591,1448,1448,647,-122.47,37.78,3.1392,422400,NEAR BAY
591,1704,1704,641,-117.97,33.79,3.6849,211400,<1H OCEAN
591,1299,1299,603,-122.71,38.46,3.9261,213300,<1H OCEAN
591,1144,1144,637,-122.44,37.75,4.0,375000,NEAR BAY
591,1784,1784,618,-117.89,33.99,4.0324,211300,<1H OCEAN
591,2089,2089,608,-119.08,35.42,5.5261,132000,INLAND
591,1651,1651,665,-118.89,34.22,5.5402,264600,<1H OCEAN
591,1457,1457,613,-118.08,33.8,6.0553,369400,<1H OCEAN
591,1645,1645,595,-118.24,34.24,7.585,380100,<1H OCEAN
591,1981,1981,577,-121.89,37.49,9.7194,500001,<1H OCEAN
592,1302,1302,651,-117.09,32.64,1.6321,57500,NEAR OCEAN
592,2732,2732,628,-119.29,36.54,1.8429,58300,INLAND
592,1614,1614,619,-119.74,36.79,2.1573,71400,INLAND
592,1346,1346,827,-116.6,33.49,2.183,113500,INLAND
592,1127,1127,610,-121.38,38.62,2.2,116500,INLAND
592,2623,2623,607,-117.65,34.04,2.5048,100000,INLAND
592,2199,2199,608,-119.35,36.52,2.6445,62000,INLAND
592,2015,2015,637,-120.61,35.1,3.0536,143600,<1H OCEAN
592,1026,1026,687,-118.49,34.02,3.1635,366700,<1H OCEAN
592,1461,1461,619,-118.14,33.79,3.1711,215400,NEAR OCEAN
592,2266,2266,608,-117.05,32.71,3.2986,119200,NEAR OCEAN
592,2009,2009,573,-118.36,33.96,3.6583,177300,<1H OCEAN
592,2259,2259,578,-117.91,34.12,3.7846,145500,<1H OCEAN
592,1881,1881,616,-118.87,34.21,6.2935,258000,<1H OCEAN
592,1723,1723,536,-117.12,32.95,6.3542,218100,<1H OCEAN
592,1915,1915,593,-117.86,33.89,6.6897,289800,<1H OCEAN
593,1108,1108,634,-118.35,34.09,1.6081,288900,<1H OCEAN
593,2028,2028,650,-118.3,34.05,1.9152,115600,<1H OCEAN
593,1822,1822,667,-117.24,34.12,2.1563,72300,INLAND
593,2106,2106,641,-118.17,33.97,2.2422,168200,<1H OCEAN
593,2034,2034,635,-119.23,35.77,2.4044,72500,INLAND
593,2231,2231,618,-118.29,33.91,2.4741,151200,<1H OCEAN
593,1440,1440,628,-121.34,38.56,2.9896,118600,INLAND
593,1421,1421,622,-122.46,37.78,3.0265,350000,NEAR BAY
593,2131,2131,631,-117.36,34.09,3.2879,95500,INLAND
593,1758,1758,649,-117.96,33.83,3.3831,197400,<1H OCEAN
593,1342,1342,644,-120.6,35.12,3.4509,217700,<1H OCEAN
593,2042,2042,600,-118.08,33.84,3.625,170400,<1H OCEAN
593,1342,1342,852,-118.53,34.37,3.9118,333700,<1H OCEAN
593,1435,1435,648,-118.45,34.04,3.9489,360200,<1H OCEAN
593,1464,1464,608,-117.01,32.76,4.0549,223700,<1H OCEAN
593,1632,1632,668,-121.2,38.67,4.6902,171000,INLAND
593,1722,1722,612,-117.21,33.19,4.8152,218500,<1H OCEAN
593,1936,1936,595,-117.14,32.92,4.9706,184700,<1H OCEAN
593,2000,2000,607,-117.04,32.62,4.9962,156000,NEAR OCEAN
593,1321,1321,664,-121.91,37.29,5.3077,351400,<1H OCEAN
593,1753,1753,581,-122.03,38.0,5.7295,178300,NEAR BAY
593,1912,1912,625,-117.84,33.89,5.7951,226900,<1H OCEAN
593,1993,1993,557,-117.84,33.98,6.1076,221200,<1H OCEAN
593,1143,1143,639,-118.41,33.89,6.348,500001,<1H OCEAN
593,1251,1251,656,-118.43,34.07,7.7382,500001,<1H OCEAN
594,3020,3020,658,-118.19,34.06,1.1868,93800,<1H OCEAN
594,2258,2258,597,-118.15,34.16,1.6921,162500,<1H OCEAN
594,2807,2807,581,-115.52,32.67,2.0625,67700,INLAND
594,1317,1317,611,-117.06,32.75,2.2308,125900,NEAR OCEAN
594,1647,1647,658,-122.2,39.53,2.3566,71000,INLAND
594,1290,1290,604,-121.83,39.74,2.575,130300,INLAND
594,1533,1533,679,-118.35,34.05,2.5806,234100,<1H OCEAN
594,1539,1539,630,-118.31,34.08,2.6218,350900,<1H OCEAN
594,2399,2399,616,-118.16,33.9,2.7339,156700,<1H OCEAN
594,1910,1910,651,-118.73,36.01,2.8603,128900,INLAND
594,1034,1034,662,-117.23,32.87,3.0104,204200,NEAR OCEAN
594,1004,1004,697,-118.17,33.77,3.0153,220000,NEAR OCEAN
