Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
477,1087,1087,516,-122.71,38.46,3.0444,182330.0,<1H OCEAN
912,2494,2494,916,-116.89,33.93,2.0976,88885.0,INLAND
1772,5217,5217,1856,-118.25,34.14,2.506,225828.0,<1H OCEAN
309,870,870,332,-122.33,37.55,9.3694,496474.95,NEAR OCEAN
481,1391,1391,472,-117.93,33.67,8.1001,385118.13,<1H OCEAN
261,735,735,264,-118.53,34.04,9.1078,491558.91,<1H OCEAN
374,909,909,436,-120.96,39.12,2.5326,132775.0,INLAND
625,1926,1926,711,-122.68,38.46,7.3003,352886.07,<1H OCEAN
372,982,982,374,-118.28,34.08,2.9423,200211.0,<1H OCEAN
324,840,840,365,-122.29,40.44,1.3904,66771.0,INLAND
365,750,750,375,-118.33,34.17,2.473,226729.0,<1H OCEAN
309,998,998,333,-118.46,34.22,3.9625,205272.0,<1H OCEAN
817,1770,1770,884,-117.99,33.73,3.1912,212745.0,<1H OCEAN
602,2185,2185,573,-115.49,32.67,1.375,74949.0,INLAND
317,757,757,341,-118.08,34.12,4.2434,268863.0,<1H OCEAN
730,1658,1658,864,-121.34,38.62,2.4537,128003.0,INLAND
573,830,830,587,-122.15,37.73,2.1898,161673.0,NEAR BAY
355,851,851,394,-118.5,34.03,6.48,459611.4,<1H OCEAN
685,2086,2086,887,-121.27,38.74,2.6065,110724.0,INLAND
661,1807,1807,660,-118.3,33.83,3.5473,217772.0,<1H OCEAN
313,1102,1102,335,-117.02,32.59,3.0365,131101.0,NEAR OCEAN
315,905,905,307,-118.62,34.19,5.5101,254372.0,<1H OCEAN
583,1467,1467,579,-118.38,33.87,5.7415,359446.02,<1H OCEAN
497,1726,1726,541,-117.66,34.12,6.1195,240565.0,INLAND
350,850,850,347,-122.29,37.98,5.1046,209178.0,NEAR BAY
208,884,884,192,-117.96,33.81,5.2384,209753.0,<1H OCEAN
1001,2026,2026,1231,-117.07,33.03,5.09,249867.02,<1H OCEAN
25,45,45,20,-122.5,37.96,6.1359,377351.25,NEAR BAY
674,1940,1940,708,-121.91,37.36,3.2153,244153.0,<1H OCEAN
680,1986,1986,841,-120.97,37.69,3.072,135370.0,INLAND
617,1684,1684,636,-122.18,37.86,8.9571,490177.85,NEAR BAY
706,2101,2101,719,-122.43,37.72,3.0107,255920.0,NEAR BAY
114,383,383,117,-117.84,34.0,6.8758,340075.1,<1H OCEAN
654,2012,2012,858,-122.08,38.3,6.8872,278498.0,INLAND
647,1498,1498,648,-122.13,37.43,5.2114,426648.19,NEAR BAY
904,2340,2340,1074,-118.35,33.97,2.6734,160240.0,<1H OCEAN
293,721,721,379,-122.59,38.56,4.65,245200.0,<1H OCEAN
614,1520,1520,763,-122.41,37.78,1.4554,200838.0,NEAR BAY
618,1916,1916,607,-117.87,33.7,4.9153,186389.0,<1H OCEAN
256,688,688,338,-117.53,34.28,4.1083,134718.87,INLAND
651,1513,1513,693,-118.17,33.82,5.5106,237368.0,NEAR OCEAN
551,1457,1457,561,-121.03,37.32,2.2566,91949.0,INLAND
504,1507,1507,518,-122.34,37.55,13.3913,500001.0,NEAR OCEAN
320,933,933,358,-122.18,37.76,2.2917,95025.0,NEAR BAY
212,682,682,195,-122.41,37.66,3.2833,246004.0,NEAR OCEAN
315,724,724,355,-122.28,37.52,4.0313,332054.03,NEAR OCEAN
530,1387,1387,616,-121.24,39.37,2.3886,83448.0,INLAND
609,1987,1987,655,-118.4,34.2,2.8424,192860.0,<1H OCEAN
504,1205,1205,531,-122.26,37.89,6.6828,372279.09,NEAR BAY
949,2660,2660,922,-117.86,33.79,3.1792,211936.0,<1H OCEAN
245,705,705,254,-121.46,38.68,2.8333,105760.0,INLAND
541,1727,1727,601,-117.12,33.27,4.9375,261058.0,<1H OCEAN
557,1886,1886,537,-121.23,37.81,4.2431,173957.0,INLAND
455,1772,1772,500,-117.19,34.07,2.189,78369.0,INLAND
525,1365,1365,614,-119.67,36.74,2.7813,83133.0,INLAND
100,228,228,118,-122.3,37.87,2.1705,143013.0,NEAR BAY
217,470,470,208,-117.15,33.14,2.3062,166172.01,<1H OCEAN
122,406,406,128,-119.82,36.74,1.8967,73981.0,INLAND
277,888,888,307,-118.96,35.87,3.7794,91561.0,INLAND
166,484,484,162,-117.98,34.03,2.625,169412.0,<1H OCEAN
307,1097,1097,297,-118.22,33.97,2.6384,150856.0,<1H OCEAN
215,719,719,216,-116.99,32.72,3.8295,155469.0,<1H OCEAN
213,514,514,203,-118.28,34.11,4.2019,305906.03,<1H OCEAN
393,922,922,403,-122.14,37.73,4.6042,230062.0,NEAR BAY
410,1002,1002,456,-118.42,34.0,3.9798,378588.27,<1H OCEAN
215,669,669,224,-121.99,36.98,4.3409,255892.0,NEAR OCEAN
1391,4389,4389,1344,-121.86,37.7,6.6827,296597.01,INLAND
542,1760,1760,548,-119.58,36.77,4.0227,91860.0,INLAND
816,1547,1547,875,-117.17,32.77,4.5481,231925.01,NEAR OCEAN
1555,5690,5690,1767,-117.47,34.12,4.1797,155252.0,INLAND
319,909,909,425,-120.02,37.57,2.7188,108302.0,INLAND
960,2184,2184,1012,-118.39,34.12,8.2816,486706.65,<1H OCEAN
411,1386,1386,416,-118.03,33.93,5.2736,211151.0,<1H OCEAN
439,671,671,454,-118.33,34.08,3.5083,397294.09,<1H OCEAN
346,855,855,359,-124.13,40.79,3.5833,104795.0,NEAR OCEAN
96,235,235,216,-119.94,38.92,4.6,145100.0,INLAND
870,3072,3072,907,-118.11,34.07,2.3393,197479.0,<1H OCEAN
288,819,819,277,-118.31,33.97,3.725,134580.0,<1H OCEAN
516,1292,1292,518,-118.42,34.13,12.7823,500001.0,<1H OCEAN
430,857,857,450,-122.06,37.64,3.5541,185210.0,NEAR BAY
291,761,761,285,-122.29,37.54,5.0081,340645.04,NEAR OCEAN
1034,2909,2909,1098,-118.14,34.08,2.7036,218216.0,<1H OCEAN
384,1038,1038,427,-118.19,33.81,4.4559,203718.0,NEAR OCEAN
221,508,508,211,-118.13,33.79,5.3441,279174.06,NEAR OCEAN
228,1046,1046,232,-118.26,34.02,2.2356,126508.0,<1H OCEAN
860,1815,1815,891,-118.54,34.17,2.8528,237729.01,<1H OCEAN
459,1092,1092,502,-122.49,37.76,3.5302,333987.0,NEAR BAY
162,469,469,185,-122.0,38.37,3.625,141364.0,INLAND
375,1074,1074,401,-118.48,34.03,3.5076,385731.12,<1H OCEAN
1845,3397,3397,1978,-118.4,34.03,3.4058,312787.02,<1H OCEAN
370,952,952,389,-122.11,37.67,3.8,188131.0,NEAR BAY
500,1503,1503,537,-117.43,34.07,2.3768,102772.0,INLAND
157,425,425,238,-123.85,41.32,1.0486,85734.01,<1H OCEAN
400,1067,1067,394,-118.29,33.9,1.7714,112118.0,<1H OCEAN
353,1096,1096,356,-122.41,37.66,4.475,254999.0,NEAR OCEAN
919,2994,2994,1096,-118.19,33.79,1.8109,148986.0,NEAR OCEAN
427,723,723,557,-122.91,39.03,1.3532,96637.0,INLAND
697,1567,1567,753,-118.4,34.11,15.0001,500001.0,<1H OCEAN
275,977,977,287,-118.45,34.31,4.4773,205622.02,<1H OCEAN
501,1185,1185,494,-122.1,37.65,4.5417,212486.0,NEAR BAY
705,2165,2165,710,-117.14,32.91,3.7837,162912.0,<1H OCEAN
709,1447,1447,733,-122.04,38.0,3.2484,152878.0,NEAR BAY
348,772,772,356,-122.45,37.75,4.95,350648.05,NEAR BAY
893,2315,2315,968,-122.32,37.99,4.2852,176050.0,NEAR BAY
422,1501,1501,411,-121.43,38.64,2.0417,77819.0,INLAND
93,302,302,93,-119.89,36.73,2.6146,107638.0,INLAND
378,1248,1248,384,-122.02,37.31,5.9714,326869.0,<1H OCEAN
588,2377,2377,614,-122.32,37.57,3.2891,284252.04,NEAR OCEAN
319,583,583,330,-117.89,34.09,2.3971,180163.01,<1H OCEAN
1001,3281,3281,1030,-118.02,33.79,6.1142,292637.0,<1H OCEAN
545,1598,1598,550,-118.33,33.99,2.8274,162988.0,<1H OCEAN
734,3456,3456,903,-118.34,33.94,2.182,150510.0,<1H OCEAN
383,1325,1325,373,-118.75,34.26,5.4604,230257.0,<1H OCEAN
593,1758,1758,649,-117.96,33.83,3.3831,191854.0,<1H OCEAN
301,955,955,335,-122.04,36.97,3.8259,259451.0,NEAR OCEAN
386,960,960,448,-119.79,36.79,1.5122,61095.0,INLAND
309,1511,1511,331,-118.03,34.05,3.5129,161336.0,<1H OCEAN
136,306,306,134,-121.97,37.36,4.575,275216.01,<1H OCEAN
270,721,721,283,-118.45,37.25,3.0817,134462.0,INLAND
631,2082,2082,592,-117.02,32.71,3.5388,123449.0,NEAR OCEAN
308,1119,1119,334,-120.12,36.01,2.2167,59688.0,INLAND
505,1488,1488,522,-118.74,34.27,4.18,212182.0,<1H OCEAN
290,665,665,328,-118.02,33.83,3.2933,224140.0,<1H OCEAN
160,467,467,154,-117.1,32.83,6.2047,252708.03,<1H OCEAN
251,1439,1439,310,-118.23,33.98,2.39,120186.0,<1H OCEAN
291,759,759,274,-118.31,34.27,6.0808,278070.01,<1H OCEAN
343,936,936,378,-121.45,41.04,2.67,70594.0,INLAND
485,1265,1265,491,-121.35,38.56,4.5066,147708.0,INLAND
396,972,972,427,-118.12,33.86,4.8516,220828.01,<1H OCEAN
307,849,849,356,-122.24,38.1,2.9432,126805.0,NEAR BAY
173,422,422,214,-118.48,33.43,2.6042,349498.12,ISLAND
476,1463,1463,515,-117.29,33.08,5.7787,306394.08,NEAR OCEAN
386,1434,1434,398,-117.01,32.7,3.5341,125302.0,NEAR OCEAN
749,2149,2149,794,-118.31,34.07,2.2653,270346.03,<1H OCEAN
737,1801,1801,765,-118.47,34.0,2.6042,335608.0,<1H OCEAN
107,391,391,108,-122.08,37.63,4.0682,188956.0,NEAR BAY
401,1105,1105,425,-122.49,37.75,3.7054,319810.0,NEAR OCEAN
507,1346,1346,534,-122.27,37.32,5.3951,384725.14,NEAR OCEAN
183,537,537,208,-118.35,34.03,1.9,173359.01,<1H OCEAN
295,750,750,280,-118.23,34.2,5.3925,347393.01,<1H OCEAN
426,1503,1503,391,-117.61,34.09,4.6167,161838.0,INLAND
153,347,347,148,-118.46,34.01,4.2813,394550.21,<1H OCEAN
331,1657,1657,349,-118.24,33.97,2.0819,104731.0,<1H OCEAN
601,1499,1499,622,-117.96,33.82,3.63,202927.0,<1H OCEAN
341,1326,1326,345,-117.05,32.59,4.2679,139520.0,NEAR OCEAN
1585,3335,3335,1707,-118.44,34.0,3.1579,303458.01,<1H OCEAN
1150,3141,3141,1186,-118.27,34.22,7.2812,413416.01,<1H OCEAN
328,924,924,340,-122.13,37.68,3.6,184230.0,NEAR BAY
345,1302,1302,349,-117.88,33.87,5.6409,225580.0,<1H OCEAN
427,1326,1326,473,-117.07,33.11,3.0915,156318.0,<1H OCEAN
2023,6931,6931,2062,-117.72,33.97,5.228,236598.0,<1H OCEAN
943,3671,3671,937,-117.86,34.02,5.9716,284025.0,<1H OCEAN
293,802,802,306,-122.04,36.96,4.1964,265261.01,NEAR OCEAN
538,1858,1858,559,-117.96,33.72,6.8645,321473.0,<1H OCEAN
444,1312,1312,419,-117.42,34.08,3.4844,106601.0,INLAND
229,638,638,222,-118.35,34.22,4.1302,224119.0,<1H OCEAN
271,1068,1068,255,-118.09,33.98,3.1607,160881.0,<1H OCEAN
252,881,881,249,-118.21,34.04,2.2454,148833.01,<1H OCEAN
97,380,380,119,-118.97,35.37,1.4125,53842.99,INLAND
374,1093,1093,393,-122.08,37.65,3.6818,178957.0,NEAR BAY
723,1706,1706,748,-122.57,38.11,3.4705,233970.0,NEAR BAY
226,959,959,222,-118.52,34.22,5.0282,225502.01,<1H OCEAN
201,600,600,194,-117.75,34.08,4.0368,161007.99,INLAND
179,486,486,204,-120.17,39.33,4.119,151494.0,INLAND
1329,3250,3250,1489,-122.02,37.37,4.2782,272484.03,<1H OCEAN
362,1099,1099,390,-117.05,33.13,5.2323,183714.0,<1H OCEAN
113,310,310,90,-119.26,36.61,2.5417,88864.99,INLAND
792,1674,1674,853,-121.94,37.34,3.4233,272576.0,<1H OCEAN
636,2786,2786,684,-117.97,34.06,4.0469,182265.0,<1H OCEAN
438,1274,1274,444,-122.38,40.67,2.212,74581.0,INLAND
558,1342,1342,642,-117.83,33.77,4.1151,221778.0,<1H OCEAN
1222,2490,2490,1304,-118.52,34.2,2.6437,233485.02,<1H OCEAN
269,669,669,279,-118.39,34.04,3.9038,333798.15,<1H OCEAN
807,1802,1802,1182,-118.45,35.58,1.8819,67531.0,INLAND
713,1656,1656,787,-117.84,33.78,4.25,202432.0,<1H OCEAN
540,2010,2010,579,-118.21,33.9,2.0817,130025.0,<1H OCEAN
538,842,842,591,-117.28,33.18,2.1205,159943.0,NEAR OCEAN
654,1676,1676,649,-118.33,34.16,3.4286,282386.01,<1H OCEAN
375,1506,1506,399,-118.2,33.98,2.0,156611.0,<1H OCEAN
192,614,614,186,-121.32,38.56,4.5766,160325.0,INLAND
102,177,177,103,-118.37,33.9,3.3409,256837.03,<1H OCEAN
412,763,763,445,-118.18,34.1,4.975,268669.01,<1H OCEAN
246,1095,1095,268,-117.06,32.6,2.4191,128485.0,NEAR OCEAN
715,2230,2230,827,-121.81,38.49,3.9309,147932.0,INLAND
323,739,739,334,-118.13,34.15,2.5903,181836.01,<1H OCEAN
694,2830,2830,702,-118.2,33.97,2.754,163925.0,<1H OCEAN
720,1953,1953,763,-117.08,32.73,1.4254,111340.0,NEAR OCEAN
282,1076,1076,333,-119.45,36.35,2.3365,67148.0,INLAND
370,950,950,386,-122.06,37.95,4.7386,203515.0,NEAR BAY
693,2028,2028,723,-122.07,37.63,2.4808,155942.0,NEAR BAY
443,1549,1549,477,-121.22,37.79,4.4766,178073.0,INLAND
263,702,702,299,-121.75,37.68,5.2443,214308.0,INLAND
466,1108,1108,477,-120.51,37.32,2.3099,87569.0,INLAND
935,2725,2725,1039,-116.24,33.72,3.775,105267.01,INLAND
328,1097,1097,295,-122.02,37.6,3.2386,174154.0,NEAR BAY
652,2269,2269,722,-118.01,33.75,4.525,216866.0,<1H OCEAN
1520,4552,4552,1540,-121.95,37.55,6.6478,318758.01,<1H OCEAN
535,2223,2223,549,-117.91,33.78,4.0362,186691.0,<1H OCEAN
581,1742,1742,589,-121.24,38.67,4.0182,142183.0,INLAND
484,1210,1210,508,-121.03,37.62,2.5313,103559.0,INLAND
1014,2768,2768,947,-122.33,38.31,6.1953,255162.01,NEAR BAY
766,2248,2248,744,-121.0,37.8,3.6107,153259.0,INLAND
278,661,661,262,-123.21,39.14,3.0,128961.0,<1H OCEAN
246,705,705,255,-118.38,34.03,2.6402,262981.01,<1H OCEAN
243,757,757,265,-117.19,33.64,3.235,167156.0,<1H OCEAN
600,2119,2119,629,-118.13,34.01,2.075,157398.0,<1H OCEAN
491,2091,2091,506,-120.04,36.96,1.3713,54450.0,INLAND
343,861,861,345,-117.09,32.79,3.8333,171171.0,NEAR OCEAN
694,1875,1875,791,-122.05,37.95,3.1838,191958.0,NEAR BAY
1072,2654,2654,1111,-117.22,32.75,4.5878,244434.0,NEAR OCEAN
623,1322,1322,605,-121.41,38.61,3.4784,150023.0,INLAND
426,1344,1344,428,-117.09,32.62,2.4866,118516.0,NEAR OCEAN
307,735,735,308,-118.43,34.04,5.2954,449093.43,<1H OCEAN
444,1293,1293,468,-118.01,33.93,3.275,183048.0,<1H OCEAN
692,2292,2292,709,-121.86,37.27,5.6876,265174.01,<1H OCEAN
329,748,748,358,-119.71,34.4,4.2283,323569.01,NEAR OCEAN
607,1390,1390,610,-118.47,34.14,7.629,424526.28,<1H OCEAN
302,1201,1201,312,-117.95,33.92,4.0,178305.0,<1H OCEAN
606,1441,1441,586,-121.28,38.1,2.5556,101130.0,INLAND
430,1465,1465,456,-122.49,37.69,4.9375,267701.0,NEAR OCEAN
799,1886,1886,815,-117.01,32.79,3.4421,154384.0,<1H OCEAN
1304,3887,3887,1373,-117.55,33.85,4.8686,183276.0,INLAND
1281,4108,4108,1361,-121.6,37.13,7.5,359938.0,<1H OCEAN
344,945,945,351,-117.26,34.17,3.8906,103592.0,INLAND
340,804,804,354,-122.2,37.8,5.1184,269665.02,NEAR BAY
429,821,821,471,-117.16,32.73,1.9597,163581.0,NEAR OCEAN
598,2824,2824,668,-118.26,34.01,1.9074,119600.01,<1H OCEAN
1535,2688,2688,1547,-117.95,33.63,3.9917,313842.0,<1H OCEAN
927,3702,3702,986,-118.19,33.89,2.9293,145904.0,<1H OCEAN
1148,3502,3502,1179,-122.44,37.52,5.9919,371764.05,NEAR OCEAN
375,811,811,358,-121.48,38.55,4.3929,172840.0,INLAND
258,800,800,284,-121.83,37.37,3.2279,202310.01,<1H OCEAN
220,503,503,224,-122.55,37.9,7.9606,423426.26,NEAR BAY
502,1868,1868,527,-118.33,34.05,3.375,310093.0,<1H OCEAN
698,1565,1565,727,-117.88,33.92,5.457,242951.01,<1H OCEAN
358,1376,1376,349,-118.37,33.95,2.2297,158072.0,<1H OCEAN
697,1815,1815,746,-118.29,33.71,3.7596,286469.01,NEAR OCEAN
411,1652,1652,405,-119.62,36.58,2.6858,71974.0,INLAND
231,1010,1010,207,-118.29,34.01,1.6036,125348.0,<1H OCEAN
320,999,999,342,-120.43,34.89,5.0286,191153.0,<1H OCEAN
506,1015,1015,556,-118.41,34.06,4.1411,473592.74,<1H OCEAN
234,822,822,266,-123.21,39.13,4.0469,140767.0,<1H OCEAN
344,1011,1011,363,-118.06,34.04,2.6288,179218.0,<1H OCEAN
538,1469,1469,513,-117.03,32.79,5.8683,258857.01,<1H OCEAN
241,1044,1044,264,-118.26,33.79,3.5488,170153.0,<1H OCEAN
433,1142,1142,408,-118.45,34.0,4.575,333835.01,<1H OCEAN
426,998,998,454,-121.97,37.26,4.6827,293979.0,<1H OCEAN
615,1700,1700,623,-121.8,38.67,3.1875,118379.0,INLAND
901,1447,1447,997,-122.43,37.63,3.5214,298363.0,NEAR OCEAN
712,2109,2109,685,-117.11,32.58,2.2755,120099.0,NEAR OCEAN
1049,2532,2532,1018,-121.37,38.63,4.6127,169738.0,INLAND
1136,2140,2140,1243,-121.35,38.61,2.5511,122706.0,INLAND
484,1645,1645,484,-121.91,37.44,5.0362,240851.01,<1H OCEAN
225,749,749,226,-122.17,37.74,3.0298,134655.0,NEAR BAY
256,509,509,263,-117.23,32.73,2.7273,197111.01,NEAR OCEAN
174,935,935,172,-118.43,34.26,2.9519,155130.0,<1H OCEAN
420,1099,1099,466,-122.4,38.46,4.635,289542.0,INLAND
365,956,956,339,-122.31,38.33,4.0132,169142.0,NEAR BAY
214,558,558,209,-118.11,33.81,3.9722,222986.0,<1H OCEAN
231,565,565,225,-118.35,33.9,3.9485,225720.0,<1H OCEAN
774,1644,1644,780,-118.01,33.67,5.041,376963.2,NEAR OCEAN
255,522,522,268,-120.45,34.71,6.4678,413505.34,NEAR OCEAN
726,2500,2500,773,-117.47,33.92,3.6583,124689.0,INLAND
313,749,749,340,-119.29,36.28,2.2333,68410.0,INLAND
408,1291,1291,409,-117.86,33.9,7.2478,340011.06,<1H OCEAN
239,638,638,256,-119.68,36.63,3.0139,79781.0,INLAND
442,1414,1414,437,-118.08,33.92,3.7238,170379.0,<1H OCEAN
1030,2371,2371,1056,-121.37,38.66,2.4574,118834.0,INLAND
164,420,420,161,-117.09,32.63,1.8417,111545.0,NEAR OCEAN
228,599,599,228,-121.34,38.58,7.8031,314977.01,INLAND
1165,2383,2383,1319,-120.66,35.26,2.2656,237634.05,NEAR OCEAN
736,1460,1460,786,-118.16,33.77,2.875,194846.0,NEAR OCEAN
1024,1589,1589,1062,-116.98,33.74,1.8446,100775.0,INLAND
414,1177,1177,423,-123.79,39.44,3.2171,115550.0,<1H OCEAN
386,1129,1129,424,-121.33,37.98,5.143,183780.0,INLAND
456,1330,1330,477,-118.47,34.25,4.5417,215423.0,<1H OCEAN
451,1904,1904,464,-117.74,34.02,3.7454,143718.0,INLAND
716,1958,1958,814,-117.26,33.08,5.3905,277420.04,NEAR OCEAN
582,1255,1255,624,-117.09,32.76,2.5909,138761.0,NEAR OCEAN
477,1408,1408,405,-117.63,33.47,6.3369,334213.03,NEAR OCEAN
291,779,779,307,-118.13,33.82,4.3056,239185.0,<1H OCEAN
212,539,539,238,-124.15,40.59,2.0938,75093.0,NEAR OCEAN
359,1074,1074,390,-117.31,34.35,5.0198,168240.0,INLAND
136,323,323,168,-118.93,34.82,3.5,126504.0,INLAND
387,1119,1119,420,-117.96,33.8,3.4821,195868.0,<1H OCEAN
632,1236,1236,802,-120.81,35.19,3.7635,244768.02,NEAR OCEAN
276,799,799,301,-117.18,34.07,2.9485,104995.0,INLAND
238,610,610,259,-122.19,37.8,4.744,264076.0,NEAR BAY
594,1317,1317,612,-122.02,37.94,4.125,195752.0,NEAR BAY
439,853,853,414,-122.19,37.45,5.1032,398624.27,NEAR OCEAN
328,755,755,289,-118.13,34.11,4.825,296172.02,<1H OCEAN
421,1161,1161,418,-118.51,34.19,5.3028,244122.0,<1H OCEAN
127,443,443,132,-120.99,37.61,1.2857,85922.0,INLAND
380,1062,1062,407,-117.21,32.81,5.5413,281751.01,NEAR OCEAN
411,1275,1275,433,-122.42,40.6,3.4464,104534.0,INLAND
945,3378,3378,959,-121.24,37.82,5.1047,173255.0,INLAND
1697,5102,5102,1946,-116.78,33.0,5.5102,220265.0,<1H OCEAN
461,1260,1260,460,-122.04,37.34,7.5372,427791.09,<1H OCEAN
1749,4776,4776,2306,-117.38,33.67,2.2423,172646.01,<1H OCEAN
565,1335,1335,578,-121.34,38.64,3.8068,143436.0,INLAND
724,1756,1756,772,-122.14,38.05,3.2891,155268.0,NEAR BAY
345,787,787,356,-118.27,34.16,3.0114,220918.0,<1H OCEAN
1497,4188,4188,1615,-118.01,33.87,3.139,175257.0,<1H OCEAN
1083,3538,3538,1089,-117.95,34.16,6.2654,311112.04,INLAND
1919,4907,4907,2011,-121.65,36.69,2.7367,160156.0,<1H OCEAN
88,904,904,87,-122.28,37.8,0.8668,208354.22,NEAR BAY
359,995,995,373,-118.03,34.13,4.9583,307025.0,INLAND
365,975,975,373,-122.27,37.89,8.8342,476911.68,NEAR BAY
745,1293,1293,785,-117.63,33.62,3.7139,191094.0,<1H OCEAN
417,1088,1088,426,-118.23,34.13,2.975,202920.0,<1H OCEAN
676,1825,1825,706,-117.12,32.59,2.6724,161668.0,NEAR OCEAN
171,587,587,205,-122.44,37.73,5.0224,293591.03,NEAR BAY
485,1284,1284,465,-118.32,34.17,5.1008,309181.07,<1H OCEAN
363,1153,1153,398,-118.29,33.99,1.9375,100543.0,<1H OCEAN
528,1558,1558,548,-118.02,34.17,9.4667,444479.56,INLAND
347,886,886,350,-118.13,33.9,3.4868,203997.0,<1H OCEAN
363,1128,1128,341,-119.83,36.83,6.9903,242927.0,INLAND
330,765,765,313,-121.44,38.61,1.8792,73787.0,INLAND
440,952,952,459,-121.57,39.78,2.0458,84313.0,INLAND
352,1256,1256,327,-117.69,33.66,8.2953,353668.04,<1H OCEAN
453,1776,1776,492,-118.26,34.0,1.6221,103233.0,<1H OCEAN
315,853,853,633,-117.28,34.24,5.2185,188470.0,INLAND
718,1806,1806,762,-120.98,37.68,3.1848,146955.0,INLAND
216,455,455,198,-122.03,37.35,7.2779,397934.19,<1H OCEAN
291,534,534,287,-122.25,37.83,3.1429,226781.0,NEAR BAY
310,1145,1145,319,-121.85,37.4,5.5968,236564.0,<1H OCEAN
642,1890,1890,717,-121.85,36.6,2.4864,151702.0,<1H OCEAN
300,1262,1262,304,-117.94,34.05,3.3409,169290.0,<1H OCEAN
462,1284,1284,482,-121.59,39.39,2.1776,64734.0,INLAND
323,1603,1603,358,-118.17,34.01,3.0225,148218.0,<1H OCEAN
765,2899,2899,772,-117.78,34.07,3.9784,156587.0,INLAND
596,2007,2007,629,-122.42,37.76,2.5701,283271.02,NEAR BAY
781,2344,2344,851,-116.94,33.73,3.7175,114439.0,INLAND
2358,7417,7417,2613,-117.1,33.0,5.9094,271647.0,<1H OCEAN
425,1564,1564,422,-117.9,34.13,3.1597,158081.0,<1H OCEAN
562,1459,1459,562,-119.74,34.43,5.0434,314932.02,NEAR OCEAN
317,850,850,391,-117.66,35.6,2.5812,76307.0,INLAND
648,2536,2536,649,-118.04,34.07,2.3098,172049.0,<1H OCEAN
399,1463,1463,374,-117.54,34.11,3.9241,142949.0,INLAND
2492,6897,6897,2604,-118.42,33.75,8.2831,491295.85,NEAR OCEAN
75,233,233,81,-119.83,36.71,2.4167,89249.0,INLAND
319,845,845,317,-117.37,33.2,1.6318,167259.03,NEAR OCEAN
1036,3723,3723,1176,-118.27,34.06,1.3241,157847.0,<1H OCEAN
189,1066,1066,163,-117.9,33.74,4.7679,181975.0,<1H OCEAN
514,1518,1518,550,-122.04,37.38,4.2028,301986.04,<1H OCEAN
470,1071,1071,493,-121.42,38.54,2.925,102767.0,INLAND
879,2734,2734,951,-121.31,38.02,2.7981,109086.0,INLAND
97,936,936,121,-120.64,35.47,2.1154,121914.0,<1H OCEAN
152,546,546,147,-117.97,33.85,5.1057,199566.0,<1H OCEAN
174,430,430,174,-121.28,38.67,4.3625,156512.0,INLAND
203,445,445,220,-119.25,34.3,4.8824,305917.02,NEAR OCEAN
617,1809,1809,596,-121.54,39.48,1.8047,63595.0,INLAND
371,999,999,492,-121.33,37.97,2.0043,84646.0,INLAND
1497,2549,2549,1706,-118.43,34.15,3.2241,349731.09,<1H OCEAN
228,799,799,211,-117.87,34.11,4.5234,182078.0,<1H OCEAN
315,477,477,308,-122.66,38.27,2.1696,207711.0,<1H OCEAN
279,1132,1132,267,-117.2,34.04,5.9915,166268.0,INLAND
569,2409,2409,575,-121.82,37.35,3.4509,168944.0,<1H OCEAN
287,827,827,311,-121.07,39.05,3.6087,153102.0,INLAND
354,969,969,335,-122.31,37.52,7.7364,461717.39,NEAR OCEAN
275,695,695,294,-119.03,35.35,2.6875,75085.0,INLAND
301,1126,1126,294,-122.13,37.47,4.983,276926.06,NEAR BAY
603,1985,1985,626,-118.05,33.86,5.4089,267116.01,<1H OCEAN
624,1433,1433,702,-118.38,33.8,8.0838,494330.85,NEAR OCEAN
279,1056,1056,272,-119.74,36.73,2.3269,72801.0,INLAND
185,500,500,192,-121.99,37.27,7.598,358005.2,<1H OCEAN
383,891,891,404,-120.39,38.0,3.212,124229.0,INLAND
477,1375,1375,476,-118.26,34.12,2.7348,207079.0,<1H OCEAN
413,1215,1215,394,-118.07,34.17,5.5418,352059.04,INLAND
496,1761,1761,491,-117.72,34.08,3.2481,140374.0,INLAND
105,181,181,224,-122.7,38.99,2.3558,113711.0,INLAND
277,836,836,312,-119.76,36.68,1.8355,57236.0,INLAND
495,1353,1353,519,-119.09,35.3,3.6852,82903.0,INLAND
500,1034,1034,550,-119.71,36.81,1.6618,77931.0,INLAND
459,995,995,481,-118.17,34.12,4.2944,226851.01,<1H OCEAN
385,1033,1033,393,-117.15,34.03,6.5648,218825.0,INLAND
222,764,764,237,-121.38,38.59,3.0156,116338.0,INLAND
397,1147,1147,388,-117.8,33.67,8.284,387044.17,<1H OCEAN
250,709,709,250,-118.15,34.71,3.5625,113777.98,INLAND
406,1578,1578,423,-118.31,34.05,2.5313,246231.03,<1H OCEAN
879,2374,2374,962,-122.01,37.39,3.5586,298389.01,<1H OCEAN
457,1462,1462,462,-117.96,34.06,2.067,169444.0,<1H OCEAN
413,1807,1807,428,-118.21,33.81,3.0882,159233.0,NEAR OCEAN
461,1077,1077,455,-120.66,35.27,1.6875,190204.0,NEAR OCEAN
597,1611,1611,698,-117.31,34.51,2.0243,96261.0,INLAND
